rooftop_id,rooftop_name,dms_id,imei,times_went_to_dealer,times_went_to_other_repair_shops,days_since_last_visit,avg_spend_per_visit,appointment_no_show_rate,vehicle_age_years,service_visits_last_90d,retention_score
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,358261103565942,4,1,56,206.49,0.234,4.0,1,61
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,359920237666969,3,1,27,184.31,0.225,1.7,2,72
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,352295338619411,2,2,157,229.1,0.167,2.2,3,50
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,358390934242406,3,0,28,195.16,0.042,4.4,3,82
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,356283463348893,3,0,53,303.94,0.079,8.3,3,76
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,353437518669408,4,1,100,176.81,0.252,5.0,0,53
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,356542438269285,4,1,141,128.73,0.195,5.2,2,50
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,355074350952889,1,2,20,146.9,0.376,5.3,1,27
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,355947039696453,1,1,11,208.28,0.15,9.2,2,45
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,355917650471883,1,1,60,209.16,0.261,3.6,1,52
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,350099542887344,4,2,170,192.39,0.138,7.6,0,27
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,359668667989947,3,2,13,129.03,0.147,3.7,1,48
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,350617069014971,1,1,39,246.52,0.283,3.1,1,50
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,351038471567566,5,0,64,296.22,0.048,4.3,3,85
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,355051886016744,2,1,55,181.75,0.207,4.3,0,46
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,359234359698504,3,1,72,288.64,0.188,5.6,1,54
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,355056693754024,4,3,127,231.98,0.121,0.0,1,49
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,352861789257140,3,1,102,313.12,0.105,4.8,2,66
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,352503857626481,1,0,39,208.36,0.096,3.3,1,59
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,356384936806358,2,2,13,188.2,0.41,3.1,0,38
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,355301012789695,3,2,107,230.54,0.114,1.9,3,63
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,351930485277586,3,3,39,153.98,0.26,3.8,2,53
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,357036562036344,0,1,54,204.43,0.172,3.5,0,35
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,354394689633181,3,0,95,259.84,0.143,3.6,1,59
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,352335761707317,2,1,105,229.17,0.077,1.2,0,39
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,354457762626367,5,0,91,178.14,0.135,4.7,0,69
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,358508989774759,0,0,152,192.02,0.119,2.9,0,35
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,354434852953774,1,1,50,225.46,0.242,1.2,1,52
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,350376768740420,4,2,30,223.47,0.132,3.4,1,57
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,357675149753411,0,1,22,225.0,0.285,3.0,0,31
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,355733099000940,1,2,31,200.37,0.211,4.6,0,36
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,356565823445385,4,1,32,130.53,0.273,3.4,1,63
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,356535232660004,2,0,61,140.09,0.342,1.6,1,55
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,357091103495611,1,2,77,207.67,0.161,2.7,0,25
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,359989965118158,3,2,19,229.89,0.416,1.0,0,44
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,353746614477618,1,1,95,222.12,0.247,6.8,4,58
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,356870479666829,2,0,101,139.49,0.135,7.1,2,55
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,350525659950891,4,1,78,170.93,0.166,7.3,3,72
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,354233029276405,1,2,35,109.54,0.404,3.3,0,20
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,354739862214051,0,2,124,96.51,0.247,7.1,1,26
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,353186604747338,4,1,49,184.89,0.184,5.3,0,46
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,359147852474420,2,1,26,261.49,0.175,2.9,0,45
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,353594410238735,2,0,19,185.99,0.216,3.2,2,66
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,351866477413135,5,1,57,294.49,0.245,4.2,1,64
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,351830258534658,2,0,35,170.15,0.166,4.7,1,47
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,351539885217895,2,0,15,181.87,0.258,5.2,0,45
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,355990984128655,5,2,10,120.54,0.199,4.5,1,51
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,358167592383193,3,1,64,159.17,0.319,3.8,2,57
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,354891800381463,1,1,12,108.6,0.234,7.2,2,47
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,354292421959730,4,2,3,87.28,0.282,4.3,4,85
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,359121852734114,4,2,102,109.62,0.135,4.2,1,52
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,356133155530153,6,2,22,185.12,0.176,4.1,0,59
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,350304407781109,4,0,71,135.8,0.118,4.3,0,56
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,356598455766345,6,0,56,150.01,0.02,1.8,0,75
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,354182991269945,1,0,29,204.59,0.237,2.5,3,65
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,352064191061669,3,2,134,87.07,0.103,9.4,1,23
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,351008224216826,4,2,80,184.86,0.161,1.2,2,65
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,358221756269962,4,2,47,230.88,0.204,5.0,2,61
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,350834791005932,0,1,24,236.07,0.196,5.2,1,39
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,355722870322007,0,0,75,210.99,0.065,6.5,3,62
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,354859724387129,7,3,84,176.87,0.122,5.2,2,73
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,355145205802860,2,7,52,142.58,0.094,8.3,2,11
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,356048022406547,2,3,48,175.06,0.063,5.0,1,36
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,354769509041898,2,1,80,279.21,0.256,7.2,1,46
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,355664301655623,2,1,46,196.38,0.171,6.6,2,57
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,358878887656993,2,1,26,173.59,0.368,7.6,1,40
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,351360622901138,0,0,13,213.82,0.185,4.5,4,61
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,356047947199038,8,2,46,182.98,0.202,5.3,2,71
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,350351489538294,3,0,13,193.55,0.156,3.8,0,61
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,354191479053472,3,2,85,165.2,0.293,4.8,4,56
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,358395167309532,0,2,46,155.1,0.167,4.9,2,36
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,356708488686562,1,3,94,239.76,0.078,0.3,5,73
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,359258228280183,3,3,59,62.98,0.089,4.2,0,35
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,352353068856846,0,2,72,208.72,0.093,6.3,3,45
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,357678096458374,2,0,28,151.39,0.11,1.8,0,61
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,354959752135317,3,1,44,65.69,0.423,2.5,1,57
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,355559289748741,4,2,59,121.52,0.233,6.8,2,45
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,351486267511997,3,1,54,177.84,0.119,7.2,1,51
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,356453496551564,2,0,52,186.09,0.1,3.3,2,64
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,351967896300935,0,0,19,224.4,0.099,4.8,0,47
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,358201630159722,2,1,8,228.48,0.173,4.3,0,42
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,354228483492766,3,1,18,87.2,0.324,6.9,5,87
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,358098460180403,4,1,2,202.65,0.288,3.4,1,67
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,353480153735866,4,1,9,223.71,0.247,3.7,1,59
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,357155446053926,1,0,62,193.14,0.202,7.2,0,33
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,350967462720536,4,0,39,210.15,0.038,2.5,0,63
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,354991192856728,5,4,25,64.05,0.102,3.5,0,46
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,355021553830775,0,1,39,120.59,0.213,4.8,2,44
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,355821262643956,3,1,6,261.96,0.39,7.5,0,46
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,357844607890751,2,0,45,163.22,0.479,2.1,2,58
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,359919817755129,1,1,14,313.39,0.349,3.1,4,75
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,354414925316498,0,0,112,103.29,0.054,5.7,0,38
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,352838597477656,3,2,74,273.83,0.039,6.0,3,62
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,355907055494343,5,0,69,143.36,0.151,4.9,0,54
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,356877156922094,3,3,53,231.75,0.278,4.3,2,38
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,359076341535977,4,1,79,162.28,0.111,4.8,1,55
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,351001154773494,2,1,45,186.94,0.205,1.5,0,44
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,353148722557856,3,0,24,215.73,0.398,4.7,0,53
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,354135474168557,7,4,70,143.2,0.288,7.5,0,33
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,353952328555809,0,2,97,228.07,0.275,1.9,1,34
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,355794758166028,2,1,20,164.05,0.161,2.9,0,44
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,354136233470407,3,3,11,190.68,0.148,3.7,2,59
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,351469714797341,2,1,161,25.0,0.195,3.8,3,53
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,358559508374560,3,0,122,159.76,0.088,8.2,0,35
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,351703961017590,0,3,49,255.81,0.234,2.6,1,26
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,350170679490786,2,1,4,221.68,0.362,2.2,0,41
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,359285516215938,4,0,59,233.19,0.038,6.0,0,60
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,359676353673558,1,2,219,183.2,0.04,3.2,2,27
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,359607072288341,3,2,78,280.58,0.216,6.1,1,42
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,353351390143097,2,0,73,197.31,0.072,4.1,0,54
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,354274936635796,1,0,46,140.39,0.13,5.4,1,47
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,357148030073565,2,2,69,231.31,0.402,1.4,2,54
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,358260825263794,1,0,78,235.36,0.132,5.4,1,44
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,351288669112232,2,2,55,217.78,0.296,4.9,1,46
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,351425261197892,3,0,41,155.82,0.157,4.0,0,55
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,355946574465325,2,0,56,196.89,0.201,2.0,1,57
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,355441181851367,4,0,54,263.6,0.203,4.9,0,62
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,353805203881937,1,0,5,208.65,0.247,5.9,2,63
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,356841847146220,1,0,192,91.33,0.082,3.4,1,41
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,351483335401127,2,0,74,142.27,0.245,3.5,0,45
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,352836030876477,1,1,109,139.48,0.033,6.1,1,31
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,350906761837629,2,2,61,134.74,0.179,7.9,1,43
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,355076716217204,2,3,32,53.32,0.101,6.4,3,53
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,358886804186930,2,0,94,293.43,0.447,5.0,0,34
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,353264564967419,4,1,10,127.42,0.191,4.0,0,53
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,359160539064909,1,0,76,131.76,0.067,4.4,0,44
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,357034251970181,2,0,93,63.5,0.192,1.8,2,58
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,355891368296707,2,2,46,231.99,0.234,4.2,1,45
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,354215319362526,2,2,71,174.55,0.135,6.7,1,44
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,350221690887548,5,1,5,158.95,0.284,4.6,1,65
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,350293358384391,2,4,73,162.12,0.111,3.2,0,23
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,350657351745469,2,4,37,215.27,0.23,3.1,4,58
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,353510214012833,3,0,71,151.2,0.146,4.4,1,58
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,351955897990359,4,0,47,60.67,0.446,2.0,0,57
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,357177170305687,2,3,47,102.51,0.158,2.7,2,48
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,350941246051648,3,1,72,99.39,0.375,7.6,1,48
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,353895337684187,0,3,38,196.52,0.058,2.4,2,46
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,356776006434597,2,1,46,235.8,0.179,2.9,2,64
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,353173033249675,1,0,166,267.95,0.04,5.1,4,65
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,357451048480947,1,1,114,81.91,0.273,3.6,0,26
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,353181560542707,2,1,41,217.22,0.251,4.7,1,49
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,359959476111079,2,2,48,143.1,0.222,6.2,0,36
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,357647545657289,0,2,30,355.41,0.123,1.4,1,37
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,357226934854039,0,0,37,263.01,0.044,6.0,1,47
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,350984685606699,2,2,38,282.11,0.362,3.3,1,51
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,352613826870977,2,0,53,228.15,0.054,3.9,1,62
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,357795703996263,0,3,6,202.91,0.147,8.3,0,22
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,357792711073512,1,2,36,155.85,0.333,1.7,2,46
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,358962206824323,1,1,31,144.04,0.147,5.7,2,53
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,353302399344606,7,2,124,131.99,0.08,6.8,4,88
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,350694306952357,1,2,48,217.05,0.197,3.1,1,52
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,358652941285370,2,1,59,273.62,0.17,3.2,1,51
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,350644885487531,3,1,35,158.59,0.082,3.8,1,57
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,351980425542805,3,2,48,136.66,0.354,3.1,1,48
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,353764255078688,2,2,37,90.99,0.161,4.6,1,47
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,357860203922131,5,4,54,194.68,0.198,6.3,3,50
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,357019586639928,4,0,70,253.76,0.111,3.8,0,64
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,357987287314249,1,1,15,256.76,0.173,6.4,0,38
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,355629179644160,1,0,78,262.71,0.122,7.3,2,54
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,353328880700510,2,2,22,204.92,0.145,5.4,0,44
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,352874512022017,2,2,170,185.41,0.274,5.6,1,24
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,355454164879210,4,0,53,256.94,0.391,3.3,4,92
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,354662750152697,2,0,58,113.4,0.099,0.0,2,66
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,354420360785483,3,1,60,153.55,0.196,5.7,0,38
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,353095872383680,4,2,51,282.65,0.2,6.1,2,60
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,356014579232671,3,2,27,115.52,0.189,5.0,1,53
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,354858197015019,6,1,58,177.93,0.076,6.3,3,85
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,356797209251920,4,1,56,217.88,0.037,3.4,2,79
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,351828523329704,1,4,25,184.96,0.108,5.5,1,22
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,359379582915855,1,1,15,248.97,0.235,7.4,2,49
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,351163971492075,1,0,93,271.54,0.35,5.8,2,63
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,357414248739626,2,0,36,208.78,0.04,7.2,6,100
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,352591883124977,9,2,43,263.4,0.229,7.2,2,73
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,353677244343549,5,2,56,124.28,0.077,2.1,1,68
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,357872965715643,5,2,27,170.55,0.413,5.9,0,52
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,358029903480424,1,1,62,324.31,0.13,3.2,2,54
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,357960009409165,1,0,45,296.58,0.275,2.3,2,54
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,357376242662254,2,1,48,103.38,0.136,3.9,1,56
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,359203693091401,3,1,106,179.23,0.302,8.0,1,31
49dc2ce3-76ef-4d7b-90cb-699ecc8da8cc,Stephen Wade Nissan,DVD24884,355273117226414,1,2,55,188.16,0.169,3.4,1,45
